bs,f1-aoe (m),f1-c (m),f1-rss (m),t-aoe (m),t-c (m),t-rss (m),Nds-aoe (m),f1-aoe (s),f1-c (s),f1-rss (s),t-aoe (s),t-c (s),t-rss (s),Nds-aoe (s)
100,0.9262130222654846,0.9211240207844463,0.744291231823164,122.86128485441208,80.34581082344056,0.055292046070098876,1633.12,0.011393083042671165,5.579080615598709e-16,0.018960956191191584,3.6358463196469555,0.8205154678303204,0.0026737085116931513,23.874368149659052
1000,0.9308777766049792,0.9211240207844463,0.7504424180939158,33.8336783695221,80.46103856563568,0.07924888134002686,2072.11,0.007878518621175206,5.579080615598709e-16,0.01768829265434797,2.19159143497299,0.7755362123763516,0.010254201682828692,151.46002539590867
10000,0.9236074782857764,0.9211240207844463,0.8257866836706615,33.731529686450955,79.93001411676407,0.5838279247283935,8131.02,0.009683161941577447,5.579080615598709e-16,0.04802396914263385,3.0352290201477423,0.8109251881316798,0.15628035800301057,1360.8504172692228
100000,0.9096288143650585,0.9211240207844463,0.9109292342283345,39.34361248016357,80.42796052455903,18.67976506471634,51447.05,0.010423099650979407,5.579080615598709e-16,0.006394739175678834,12.57707632185396,0.7747227213943112,8.849820920823678,14727.50524751754
1000000,0.5507394235123463,0.9211240207844463,0.909739962256299,16.979258010387422,81.29089100599289,19.786149945259094,51672.24,0.11796500372704129,5.579080615598709e-16,0.007413501792589018,8.115418031810275,0.594575594184635,11.557535018236303,19246.182652918345
