bs,f1-aoe (m),f1-c (m),f1-rss (m),t-aoe (m),t-c (m),t-rss (m),Nds-aoe (m),f1-aoe (s),f1-c (s),f1-rss (s),t-aoe (s),t-c (s),t-rss (s),Nds-aoe (s)
100,0.9947057642844058,0.9997983379870731,0.7195745409901254,2095.439930810928,21.196803328990935,1.6622583174705505,247.01,0.0050596633107063,1.1158161231197418e-16,0.04167941207586266,101.90357510248555,0.4244897210096028,0.11270514445937768,13.547145511699192
1000,0.9931696962286226,0.9997983379870731,0.7708932654076059,361.1210909342766,20.932048716545104,2.7510430550575258,651.34,0.005930283419002638,1.1158161231197418e-16,0.03882773897155028,48.5251869767593,0.13622842052235212,0.3547820142895094,162.8782292872733
10000,0.9940665210357663,0.9997983379870731,0.8920246990922709,68.43001777410507,21.011969113349913,4.784456045627594,5286.87,0.00529042050124438,1.1158161231197418e-16,0.05047409977819541,6.295340780628579,0.15718863100992517,0.5169803373838314,1701.621761524262
100000,0.9875575670560239,0.9997983379870731,0.9748549665897346,23.85331486463547,21.033705909252166,8.803227846622468,40673.99,0.009107212934507796,1.1158161231197418e-16,0.014590651707312647,3.9530072860286873,0.1665910568175556,2.0318235726221947,15463.052783449246
1000000,0.8232638906459031,0.9997983379870731,0.9750912941306125,15.784626729488373,21.013807506561278,9.27769157409668,43754.97,0.10782993677316173,1.1158161231197418e-16,0.017415512934263737,2.649252717978418,0.1839938735460544,2.639908346100351,19334.824536250024
