bs,f1-aoe (m),f1-c (m),f1-rss (m),t-aoe (m),t-c (m),t-rss (m),Nds-aoe (m),f1-aoe (s),f1-c (s),f1-rss (s),t-aoe (s),t-c (s),t-rss (s),Nds-aoe (s)
10000,0.9858973280064554,0.9541415199286917,0.9219443970137093,66.38675896644592,1.581188337802887,1.0501296353340148,4571.92,0.007886998489284631,0.016657694557978053,0.04336730592979161,21.356633249765373,0.5130726695700178,0.453710133203062,1647.5541509777577
